index,date,months,customer,style,SKU,size,PCS,rate,gross_amount
3068,2021-09-07,Sep-21,KOGILA SELLAPPAN,SET110,SET110-KR-PP-XS,XS,1,931,931
3069,2021-09-07,Sep-21,KOGILA SELLAPPAN,SET110,SET110-KR-PP-S,S,2,931,1862
3070,2021-09-07,Sep-21,KOGILA SELLAPPAN,SET110,SET110-KR-PP-M,M,1,931,931
3071,2021-09-07,Sep-21,KOGILA SELLAPPAN,SET110,SET110-KR-PP-L,L,3,931,2793
3072,2021-09-07,Sep-21,KOGILA SELLAPPAN,SET110,SET110-KR-PP-XL,XL,1,931,931
3073,2021-09-07,Sep-21,KOGILA SELLAPPAN,J0147,J0147-SET-L,L,1,903,903
3074,2021-09-07,Sep-21,KOGILA SELLAPPAN,J0304,J0304-TP-XXXL,XXXL,1,359,359
3075,2021-09-07,Sep-21,KOGILA SELLAPPAN,J0205,J0205-TP-XXXL,XXXL,1,508,508
3076,2021-09-07,Sep-21,KOGILA SELLAPPAN,J0198,J0198-TP-XXXL,XXXL,1,585,585
3077,2021-09-07,Sep-21,AKASH KAUSHAL,JNE3500,JNE3500-KR-S,S,1,650,650
3078,2021-09-07,Sep-21,AKASH KAUSHAL,JNE3577,JNE3577-KR-S,S,1,681,681
3079,2021-09-07,Sep-21,AKASH KAUSHAL,JNE3688,JNE3688-TU-S,S,1,450,450
3080,2021-09-07,Sep-21,AKASH KAUSHAL,JNE3668,JNE3668-TP-S,S,1,431,431
3081,2021-09-07,Sep-21,AKASH KAUSHAL,MEN5018,MEN5018-KR-L,L,1,574,574
3082,2021-09-07,Sep-21,AKASH KAUSHAL,MEN5023,MEN5023-KR-XL,XL,1,649,649
3083,2021-09-07,Sep-21,AKASH KAUSHAL,J0214,J0214-TP-M,M,1,703,703
3084,2021-09-07,Sep-21,AKASH KAUSHAL,JNE3665,JNE3665-TP-M,M,1,388,388
3085,2021-09-07,Sep-21,AKASH KAUSHAL,J0198,J0198-TP-XXXL,XXXL,1,585,585
3086,2021-09-07,Sep-21,AKASH KAUSHAL,J0119,J0119-TP-XXXL,XXXL,1,469,469
3087,2021-09-09,Sep-21,KIRUTHIKA V SURESHBABU,J0196,J0196-TP-S,S,1,585,585
3088,2021-09-09,Sep-21,KIRUTHIKA V SURESHBABU,JNE3651,JNE3651-TP-S,S,1,431,431
3089,2021-09-09,Sep-21,KIRUTHIKA V SURESHBABU,J0197,J0197-TP-S,S,1,585,585
3090,2021-09-09,Sep-21,KIRUTHIKA V SURESHBABU,JNE3713,JNE3713-TP-S,S,1,431,431
3091,2021-09-09,Sep-21,KIRUTHIKA V SURESHBABU,J0307,J0307-TP-M,M,1,390,390
3092,2021-09-09,Sep-21,KIRUTHIKA V SURESHBABU,JNE3580,JNE3580-DR-M,M,1,619,619
3093,2021-09-09,Sep-21,KIRUTHIKA V SURESHBABU,JNE3666,JNE3666-TP-M,M,1,431,431
3094,2021-09-09,Sep-21,KIRUTHIKA V SURESHBABU,J0302,J0302-DR-L,L,1,664,664
3095,2021-09-09,Sep-21,KIRUTHIKA V SURESHBABU,J0291,J0291-JS-L,L,1,664,664
3096,2021-09-09,Sep-21,KIRUTHIKA V SURESHBABU,JNE3648,JNE3648-TP-M,M,1,431,431
3097,2021-09-11,Sep-21,MONISYAA,J0094,J0094-KR-L,L,1,894,894
3098,2021-09-11,Sep-21,MONISYAA,J0094,J0094-KR-M,M,1,894,894
3099,2021-09-11,Sep-21,MONISYAA,J0094,J0094-KR-S,S,1,894,894
3100,2021-09-11,Sep-21,MONISYAA,J0094,J0094-KR-XL,XL,1,894,894
3101,2021-09-11,Sep-21,MONISYAA,J0094,J0094-KR-XXL,XXL,1,894,894
3102,2021-09-11,Sep-21,MONISYAA,J0094,J0094-KR-XXXL,XXXL,1,894,894
3103,2021-09-11,Sep-21,MONISYAA,J0121,J0121-TP-M,M,1,247,247
3104,2021-09-11,Sep-21,MONISYAA,JNE3506,JNE3506-KR-L,L,1,788,788
3105,2021-09-11,Sep-21,MONISYAA,JNE3506,JNE3506-KR-M,M,1,788,788
3106,2021-09-11,Sep-21,MONISYAA,JNE3506,JNE3506-KR-S,S,1,788,788
3107,2021-09-11,Sep-21,MONISYAA,JNE3506,JNE3506-KR-XL,XL,1,788,788
3108,2021-09-11,Sep-21,MONISYAA,JNE3506,JNE3506-KR-XXL,XXL,1,788,788
3109,2021-09-11,Sep-21,MONISYAA,JNE3506,JNE3506-KR-XXXL,XXXL,1,788,788
3110,2021-09-11,Sep-21,MONISYAA,JNE3577,JNE3577-KR-L,L,1,681,681
3111,2021-09-11,Sep-21,MONISYAA,SET271,SET271-KR-NP-L,L,1,1244,1244
3112,2021-09-11,Sep-21,MONISYAA,SET271,SET271-KR-NP-XL,XL,1,1244,1244
3113,2021-09-11,Sep-21,MONISYAA,SET271,SET271-KR-NP-XXL,XXL,1,1244,1244
3114,2021-09-11,Sep-21,MONISYAA,SET280,SET280-KR-PP-L,L,1,1306,1306
3115,2021-09-11,Sep-21,MONISYAA,SET280,SET280-KR-PP-XL,XL,1,1306,1306
3116,2021-09-11,Sep-21,MONISYAA,SET280,SET280-KR-PP-XXL,XXL,1,1306,1306
3117,2021-09-14,Sep-21,RIVAAN LLC,JNE2014,JNE2014-KR-178-S,S,1,431,409
3118,2021-09-14,Sep-21,RIVAAN LLC,JNE2014,JNE2014-KR-178-M,M,1,431,409
3119,2021-09-14,Sep-21,RIVAAN LLC,JNE2014,JNE2014-KR-178-L,L,1,431,409
3120,2021-09-14,Sep-21,RIVAAN LLC,JNE2014,JNE2014-KR-178-XL,XL,1,431,409
3121,2021-09-14,Sep-21,RIVAAN LLC,JNE2014,JNE2014-KR-178-XXL,XXL,1,431,409
3122,2021-09-14,Sep-21,RIVAAN LLC,JNE2014,JNE2014-KR-178-XXXL,XXXL,1,431,409
3123,2021-09-14,Sep-21,RIVAAN LLC,JNE3420,JNE3420-KR-S,S,1,431,409
3124,2021-09-14,Sep-21,RIVAAN LLC,JNE3420,JNE3420-KR-M,M,1,431,409
3125,2021-09-14,Sep-21,RIVAAN LLC,JNE3420,JNE3420-KR-L,L,1,431,409
3126,2021-09-14,Sep-21,RIVAAN LLC,JNE3420,JNE3420-KR-XL,XL,1,431,409
3127,2021-09-14,Sep-21,RIVAAN LLC,JNE3420,JNE3420-KR-XXL,XXL,1,431,409
3128,2021-09-14,Sep-21,RIVAAN LLC,JNE3457,JNE3457-KR-S,S,2,431,819
3129,2021-09-14,Sep-21,RIVAAN LLC,JNE3457,JNE3457-KR-M,M,2,431,819
3130,2021-09-14,Sep-21,RIVAAN LLC,JNE3457,JNE3457-KR-L,L,2,431,819
3131,2021-09-14,Sep-21,RIVAAN LLC,JNE3457,JNE3457-KR-XL,XL,1,431,409
3132,2021-09-14,Sep-21,RIVAAN LLC,JNE3457,JNE3457-KR-XXL,XXL,1,431,409
3133,2021-09-14,Sep-21,RIVAAN LLC,JNE3457,JNE3457-KR-XXXL,XXXL,2,431,819
3134,2021-09-14,Sep-21,RIVAAN LLC,JNE3441,JNE3441-KR-XL,XL,1,431,409
3135,2021-09-14,Sep-21,RIVAAN LLC,JNE3441,JNE3441-KR-XXXL,XXXL,1,431,409
3136,2021-09-14,Sep-21,RIVAAN LLC,JNE3555,JNE3555-KR-S.,S,1,450,428
3137,2021-09-14,Sep-21,RIVAAN LLC,JNE3555,JNE3555-KR-M,M,1,450,428
3138,2021-09-14,Sep-21,RIVAAN LLC,JNE3555,JNE3555-KR-L,L,2,450,855
3139,2021-09-14,Sep-21,RIVAAN LLC,JNE3555,JNE3555-KR-XL,XL,2,450,855
3140,2021-09-14,Sep-21,RIVAAN LLC,JNE3555,JNE3555-KR-XXL,XXL,2,450,855
3141,2021-09-14,Sep-21,RIVAAN LLC,JNE3555,JNE3555-KR-XXXL,XXXL,2,450,855
3142,2021-09-14,Sep-21,RIVAAN LLC,JNE2032,JNE2032-KR-205-S,S,1,469,446
3143,2021-09-14,Sep-21,RIVAAN LLC,JNE2032,JNE2032-KR-205-M,M,1,469,446
3144,2021-09-14,Sep-21,RIVAAN LLC,JNE2032,JNE2032-KR-205-L,L,1,469,446
3145,2021-09-14,Sep-21,RIVAAN LLC,JNE2032,JNE2032-KR-205-XL,XL,1,469,446
3146,2021-09-14,Sep-21,RIVAAN LLC,JNE2032,JNE2032-KR-205-XXL,XXL,1,469,446
3147,2021-09-14,Sep-21,RIVAAN LLC,JNE2032,JNE2032-KR-205-XXXL,XXXL,1,469,446
3148,2021-09-14,Sep-21,RIVAAN LLC,JNE3261,JNE3261-KR-S,S,1,469,446
3149,2021-09-14,Sep-21,RIVAAN LLC,JNE3261,JNE3261-KR-M,M,1,469,446
3150,2021-09-14,Sep-21,RIVAAN LLC,JNE3261,JNE3261-KR-L,L,1,469,446
3151,2021-09-14,Sep-21,RIVAAN LLC,JNE3261,JNE3261-KR-XL,XL,1,469,446
3152,2021-09-14,Sep-21,RIVAAN LLC,JNE3261,JNE3261-KR-XXL,XXL,1,469,446
3153,2021-09-14,Sep-21,RIVAAN LLC,JNE3261,JNE3261-KR-XXXL,XXXL,1,469,446
3154,2021-09-14,Sep-21,RIVAAN LLC,JNE2291,JNE2291-KR-602-XL,XL,1,494,469
3155,2021-09-14,Sep-21,RIVAAN LLC,JNE2291,JNE2291-KR-602-XXXL,XXXL,1,494,469
3156,2021-09-14,Sep-21,RIVAAN LLC,JNE3294,JNE3294-KR-S,S,2,469,891
3157,2021-09-14,Sep-21,RIVAAN LLC,JNE3294,JNE3294-KR-M,M,2,469,891
3158,2021-09-14,Sep-21,RIVAAN LLC,JNE3294,JNE3294-KR-L,L,2,469,891
3159,2021-09-14,Sep-21,RIVAAN LLC,JNE3294,JNE3294-KR-XL,XL,2,469,891
3160,2021-09-14,Sep-21,RIVAAN LLC,JNE3294,JNE3294-KR-XXL,XXL,1,469,446
3161,2021-09-14,Sep-21,RIVAAN LLC,JNE3294,JNE3294-KR-XXXL,XXXL,2,469,891
3162,2021-09-14,Sep-21,RIVAAN LLC,JNE3415,JNE3415-KR-S,S,2,494,939
3163,2021-09-14,Sep-21,RIVAAN LLC,JNE3415,JNE3415-KR-M,M,1,494,469
3164,2021-09-14,Sep-21,RIVAAN LLC,JNE3415,JNE3415-KR-L,L,1,494,469
3165,2021-09-14,Sep-21,RIVAAN LLC,JNE3415,JNE3415-KR-XL,XL,2,494,939
3166,2021-09-14,Sep-21,RIVAAN LLC,JNE3415,JNE3415-KR-XXL,XXL,1,494,469
3167,2021-09-14,Sep-21,RIVAAN LLC,JNE3415,JNE3415-KR-XXXL,XXXL,2,494,939
3168,2021-09-14,Sep-21,RIVAAN LLC,JNE3428,JNE3428-KR-S,S,1,494,469
3169,2021-09-14,Sep-21,RIVAAN LLC,JNE3428,JNE3428-KR-M,M,1,494,469
3170,2021-09-14,Sep-21,RIVAAN LLC,JNE3428,JNE3428-KR-L,L,1,494,469
3171,2021-09-14,Sep-21,RIVAAN LLC,JNE3428,JNE3428-KR-XL,XL,1,494,469
3172,2021-09-14,Sep-21,RIVAAN LLC,JNE3428,JNE3428-KR-XXL,XXL,1,494,469
3173,2021-09-14,Sep-21,RIVAAN LLC,JNE3428,JNE3428-KR-XXXL,XXXL,1,494,469
3174,2021-09-14,Sep-21,RIVAAN LLC,JNE3497,JNE3497-KR-S,S,1,291,276
3175,2021-09-14,Sep-21,RIVAAN LLC,JNE3497,JNE3497-KR-M,M,1,291,276
3176,2021-09-14,Sep-21,RIVAAN LLC,JNE3497,JNE3497-KR-L,L,1,291,276
3177,2021-09-14,Sep-21,RIVAAN LLC,JNE3497,JNE3497-KR-XL,XL,1,291,276
3178,2021-09-14,Sep-21,RIVAAN LLC,JNE3497,JNE3497-KR-XXL,XXL,1,291,276
3179,2021-09-14,Sep-21,RIVAAN LLC,JNE3497,JNE3497-KR-XXXL,XXXL,1,291,276
3180,2021-09-14,Sep-21,RIVAAN LLC,J0024,J0024-KR-S,S,1,531,504
3181,2021-09-14,Sep-21,RIVAAN LLC,J0024,J0024-KR-M,M,1,531,504
3182,2021-09-14,Sep-21,RIVAAN LLC,J0024,J0024-KR-L,L,1,531,504
3183,2021-09-14,Sep-21,RIVAAN LLC,J0024,J0024-KR-XL,XL,1,531,504
3184,2021-09-14,Sep-21,RIVAAN LLC,J0024,J0024-KR-XXL,XXL,1,531,504
3185,2021-09-14,Sep-21,RIVAAN LLC,J0024,J0024-KR-XXXL,XXXL,1,531,504
3186,2021-09-14,Sep-21,RIVAAN LLC,JNE2265,JNE2265-KR-501-S,S,1,528,502
3187,2021-09-14,Sep-21,RIVAAN LLC,JNE2265,JNE2265-KR-501-M,M,1,528,502
3188,2021-09-14,Sep-21,RIVAAN LLC,JNE2265,JNE2265-KR-501-L,L,1,528,502
3189,2021-09-14,Sep-21,RIVAAN LLC,JNE2265,JNE2265-KR-501-XL,XL,1,528,502
3190,2021-09-14,Sep-21,RIVAAN LLC,JNE2265,JNE2265-KR-501-XXL,XXL,1,528,502
3191,2021-09-14,Sep-21,RIVAAN LLC,JNE3438,JNE3438-KR-S,S,2,538,1022
3192,2021-09-14,Sep-21,RIVAAN LLC,JNE3438,JNE3438-KR-M,M,2,538,1022
3193,2021-09-14,Sep-21,RIVAAN LLC,JNE3438,JNE3438-KR-L,L,2,538,1022
3194,2021-09-14,Sep-21,RIVAAN LLC,JNE3438,JNE3438-KR-XL,XL,1,538,511
3195,2021-09-14,Sep-21,RIVAAN LLC,JNE3438,JNE3438-KR-XXL,XXL,1,538,511
3196,2021-09-14,Sep-21,RIVAAN LLC,JNE3438,JNE3438-KR-XXXL,XXXL,2,538,1022
3197,2021-09-14,Sep-21,RIVAAN LLC,JNE3620,JNE3620-KR-S,S,1,537.5,511
3198,2021-09-14,Sep-21,RIVAAN LLC,JNE3620,JNE3620-KR-M,M,1,537.5,511
3199,2021-09-14,Sep-21,RIVAAN LLC,JNE3620,JNE3620-KR-L,L,1,537.5,511
3200,2021-09-14,Sep-21,RIVAAN LLC,JNE3620,JNE3620-KR-XL,XL,1,537.5,511
3201,2021-09-14,Sep-21,RIVAAN LLC,JNE3620,JNE3620-KR-XXL,XXL,1,537.5,511
3202,2021-09-14,Sep-21,RIVAAN LLC,JNE3620,JNE3620-KR-XXXL,XXXL,1,537.5,511
3203,2021-09-14,Sep-21,RIVAAN LLC,JNE3371,JNE3371-KR-S,S,1,556.25,528
3204,2021-09-14,Sep-21,RIVAAN LLC,JNE3371,JNE3371-KR-M,M,1,556.25,528
3205,2021-09-14,Sep-21,RIVAAN LLC,JNE3371,JNE3371-KR-L,L,1,556.25,528
3206,2021-09-14,Sep-21,RIVAAN LLC,JNE3371,JNE3371-KR-XL,XL,1,556.25,528
3207,2021-09-14,Sep-21,RIVAAN LLC,JNE3371,JNE3371-KR-XXL,XXL,1,556.25,528
3208,2021-09-14,Sep-21,RIVAAN LLC,JNE3371,JNE3371-KR-XXXL,XXXL,1,556.25,528
3209,2021-09-14,Sep-21,RIVAAN LLC,JNE3252,JNE3252-KR-S,S,2,587.5,1116
3210,2021-09-14,Sep-21,RIVAAN LLC,JNE3252,JNE3252-KR-M,M,2,587.5,1116
3211,2021-09-14,Sep-21,RIVAAN LLC,JNE3252,JNE3252-KR-L,L,2,587.5,1116
3212,2021-09-14,Sep-21,RIVAAN LLC,JNE3252,JNE3252-KR-XL,XL,2,587.5,1116
3213,2021-09-14,Sep-21,RIVAAN LLC,JNE3252,JNE3252-KR-XXL,XXL,2,587.5,1116
3214,2021-09-14,Sep-21,RIVAAN LLC,JNE3252,JNE3252-KR-XXXL,XXXL,2,587.5,1116
3215,2021-09-14,Sep-21,RIVAAN LLC,J0033,J0033-KR-S,S,1,618.75,588
3216,2021-09-14,Sep-21,RIVAAN LLC,J0033,J0033-KR-M,M,1,618.75,588
3217,2021-09-14,Sep-21,RIVAAN LLC,J0033,J0033-KR-L,L,1,618.75,588
3218,2021-09-14,Sep-21,RIVAAN LLC,J0033,J0033-KR-XL,XL,1,618.75,588
3219,2021-09-14,Sep-21,RIVAAN LLC,J0033,J0033-KR-XXL,XXL,1,618.75,588
3220,2021-09-14,Sep-21,RIVAAN LLC,J0033,J0033-KR-XXXL,XXXL,1,618.75,588
3221,2021-09-14,Sep-21,RIVAAN LLC,JNE3437,JNE3437-KR-S,S,1,618.75,588
3222,2021-09-14,Sep-21,RIVAAN LLC,JNE3437,JNE3437-KR-M,M,2,618.75,1176
3223,2021-09-14,Sep-21,RIVAAN LLC,JNE3437,JNE3437-KR-L,L,2,618.75,1176
3224,2021-09-14,Sep-21,RIVAAN LLC,JNE3437,JNE3437-KR-XL,XL,1,618.75,588
3225,2021-09-14,Sep-21,RIVAAN LLC,JNE3437,JNE3437-KR-XXL,XXL,1,618.75,588
3226,2021-09-14,Sep-21,RIVAAN LLC,JNE3437,JNE3437-KR-XXXL,XXXL,2,618.75,1176
3227,2021-09-14,Sep-21,RIVAAN LLC,JNE3288,JNE3288-KR-S,S,1,681.25,647
3228,2021-09-14,Sep-21,RIVAAN LLC,JNE3288,JNE3288-KR-M,M,1,681.25,647
3229,2021-09-14,Sep-21,RIVAAN LLC,JNE3288,JNE3288-KR-L,L,1,681.25,647
3230,2021-09-14,Sep-21,RIVAAN LLC,JNE3288,JNE3288-KR-XL,XL,1,681.25,647
3231,2021-09-14,Sep-21,RIVAAN LLC,JNE3288,JNE3288-KR-XXL,XXL,1,681.25,647
3232,2021-09-14,Sep-21,RIVAAN LLC,JNE3288,JNE3288-KR-XXXL,XXXL,1,681.25,647
3233,2021-09-14,Sep-21,RIVAAN LLC,JNE3562,JNE3562-KR-S,S,1,681.25,647
3234,2021-09-14,Sep-21,RIVAAN LLC,JNE3562,JNE3562-KR-M,M,1,681.25,647
3235,2021-09-14,Sep-21,RIVAAN LLC,JNE3562,JNE3562-KR-L,L,1,681.25,647
3236,2021-09-14,Sep-21,RIVAAN LLC,JNE3562,JNE3562-KR-XL,XL,1,681.25,647
3237,2021-09-14,Sep-21,RIVAAN LLC,JNE3562,JNE3562-KR-XXL,XXL,1,681.25,647
3238,2021-09-14,Sep-21,RIVAAN LLC,JNE3313,JNE3313-KR-S,S,1,747.5,710
3239,2021-09-14,Sep-21,RIVAAN LLC,JNE3313,JNE3313-KR-M,M,1,747.5,710
3240,2021-09-14,Sep-21,RIVAAN LLC,JNE3313,JNE3313-KR-L,L,1,747.5,710
3241,2021-09-14,Sep-21,RIVAAN LLC,JNE3313,JNE3313-KR-XL,XL,1,747.5,710
3242,2021-09-14,Sep-21,RIVAAN LLC,JNE3313,JNE3313-KR-XXL,XXL,1,747.5,710
3243,2021-09-14,Sep-21,RIVAAN LLC,JNE3313,JNE3313-KR-XXXL,XXXL,1,747.5,710
3244,2021-09-14,Sep-21,RIVAAN LLC,J0037,J0037-KR-S,S,1,765,727
3245,2021-09-14,Sep-21,RIVAAN LLC,J0037,J0037-KR-M,M,1,765,727
3246,2021-09-14,Sep-21,RIVAAN LLC,J0037,J0037-KR-L,L,1,765,727
3247,2021-09-14,Sep-21,RIVAAN LLC,J0037,J0037-KR-XL,XL,1,765,727
3248,2021-09-14,Sep-21,RIVAAN LLC,J0037,J0037-KR-XXL,XXL,1,765,727
3249,2021-09-14,Sep-21,RIVAAN LLC,J0037,J0037-KR-XXXL,XXXL,1,765,727
3250,2021-09-14,Sep-21,RIVAAN LLC,SET044,SET044-KR-NP-S,S,2,646.25,1228
3251,2021-09-14,Sep-21,RIVAAN LLC,SET044,SET044-KR-NP-M,M,2,646.25,1228
3252,2021-09-14,Sep-21,RIVAAN LLC,SET044,SET044-KR-NP-L,L,2,646.25,1228
3253,2021-09-14,Sep-21,RIVAAN LLC,SET044,SET044-KR-NP-XL,XL,2,646.25,1228
3254,2021-09-14,Sep-21,RIVAAN LLC,SET044,SET044-KR-NP-XXL,XXL,2,646.25,1228
3255,2021-09-14,Sep-21,RIVAAN LLC,SET044,SET044-KR-NP-XXXL,XXXL,2,646.25,1228
3256,2021-09-14,Sep-21,RIVAAN LLC,SET038,SET038-KR-PP-S,S,2,768.75,1461
3257,2021-09-14,Sep-21,RIVAAN LLC,SET038,SET038-KR-PP-M,M,2,768.75,1461
3258,2021-09-14,Sep-21,RIVAAN LLC,SET038,SET038-KR-PP-L,L,2,768.75,1461
3259,2021-09-14,Sep-21,RIVAAN LLC,SET038,SET038-KR-PP-XL,XL,1,768.75,730
3260,2021-09-14,Sep-21,RIVAAN LLC,SET038,SET038-KR-PP-XXL,XXL,1,768.75,730
3261,2021-09-14,Sep-21,RIVAAN LLC,SET038,SET038-KR-PP-XXXL,XXXL,2,768.75,1461
3262,2021-09-14,Sep-21,RIVAAN LLC,SET193,SET193-KR-NP-S,S,1,806.25,766
3263,2021-09-14,Sep-21,RIVAAN LLC,SET193,SET193-KR-NP-M,M,1,806.25,766
3264,2021-09-14,Sep-21,RIVAAN LLC,SET193,SET193-KR-NP-L,L,1,806.25,766
3265,2021-09-14,Sep-21,RIVAAN LLC,SET193,SET193-KR-NP-XL,XL,1,806.25,766
3266,2021-09-14,Sep-21,RIVAAN LLC,SET193,SET193-KR-NP-XXL,XXL,1,806.25,766
3267,2021-09-14,Sep-21,RIVAAN LLC,SET193,SET193-KR-NP-XXXL,XXXL,1,806.25,766
3268,2021-09-14,Sep-21,RIVAAN LLC,SET210,SET210-KR-PP-S,S,1,765,727
3269,2021-09-14,Sep-21,RIVAAN LLC,SET210,SET210-KR-PP-M,M,1,765,727
3270,2021-09-14,Sep-21,RIVAAN LLC,SET210,SET210-KR-PP-L,L,1,765,727
3271,2021-09-14,Sep-21,RIVAAN LLC,SET210,SET210-KR-PP-XL,XL,1,765,727
3272,2021-09-14,Sep-21,RIVAAN LLC,SET210,SET210-KR-PP-XXL,XXL,1,765,727
3273,2021-09-14,Sep-21,RIVAAN LLC,SET210,SET210-KR-PP-XXXL,XXXL,1,765,727
3274,2021-09-14,Sep-21,RIVAAN LLC,SET251,SET251-KR-PP-S,S,1,825,784
3275,2021-09-14,Sep-21,RIVAAN LLC,SET251,SET251-KR-PP-M,M,1,825,784
3276,2021-09-14,Sep-21,RIVAAN LLC,SET251,SET251-KR-PP-L,L,1,825,784
3277,2021-09-14,Sep-21,RIVAAN LLC,SET251,SET251-KR-PP-XL,XL,1,825,784
3278,2021-09-14,Sep-21,RIVAAN LLC,SET251,SET251-KR-PP-XXL,XXL,1,825,784
3279,2021-09-14,Sep-21,RIVAAN LLC,SET251,SET251-KR-PP-XXXL,XXXL,1,825,784
3280,2021-09-14,Sep-21,RIVAAN LLC,SET236,SET236-KR-PP-S,S,1,850,808
3281,2021-09-14,Sep-21,RIVAAN LLC,SET236,SET236-KR-PP-M,M,1,850,808
3282,2021-09-14,Sep-21,RIVAAN LLC,SET236,SET236-KR-PP-L,L,1,850,808
3283,2021-09-14,Sep-21,RIVAAN LLC,SET236,SET236-KR-PP-XL,XL,1,850,808
3284,2021-09-14,Sep-21,RIVAAN LLC,SET236,SET236-KR-PP-XXL,XXL,1,850,808
3285,2021-09-14,Sep-21,RIVAAN LLC,SET236,SET236-KR-PP-XXXL,XXXL,1,850,808
3286,2021-09-14,Sep-21,RIVAAN LLC,SET098,SET098-KR-PP-S,S,2,825,1568
3287,2021-09-14,Sep-21,RIVAAN LLC,SET098,SET098-KR-PP-M,M,2,825,1568
3288,2021-09-14,Sep-21,RIVAAN LLC,SET098,SET098-KR-PP-L,L,2,825,1568
3289,2021-09-14,Sep-21,RIVAAN LLC,SET098,SET098-KR-PP-XL,XL,1,825,784
3290,2021-09-14,Sep-21,RIVAAN LLC,SET098,SET098-KR-PP-XXL,XXL,1,825,784
3291,2021-09-14,Sep-21,RIVAAN LLC,SET098,SET098-KR-PP-XXXL,XXXL,2,825,1568
3292,2021-09-14,Sep-21,RIVAAN LLC,SET252,SET252-KR-PP-S.,S,1,825,784
3293,2021-09-14,Sep-21,RIVAAN LLC,SET252,SET252-KR-PP-M.,M,1,825,784
3294,2021-09-14,Sep-21,RIVAAN LLC,SET252,SET252-KR-PP-L,L,1,825,784
3295,2021-09-14,Sep-21,RIVAAN LLC,SET252,SET252-KR-PP-XL.,XL,1,825,784
3296,2021-09-14,Sep-21,RIVAAN LLC,SET252,SET252-KR-PP-XXL,XXL,1,825,784
3297,2021-09-14,Sep-21,RIVAAN LLC,SET252,SET252-KR-PP-XXXL,XXXL,1,825,784
3298,2021-09-14,Sep-21,RIVAAN LLC,SET110,SET110-KR-PP-S,S,1,931.25,885
3299,2021-09-14,Sep-21,RIVAAN LLC,SET110,SET110-KR-PP-M,M,1,931.25,885
3300,2021-09-14,Sep-21,RIVAAN LLC,SET110,SET110-KR-PP-XXXL,XXXL,1,931.25,885
3301,2021-09-14,Sep-21,RIVAAN LLC,J0041,J0041-SET-S,S,1,883.75,840
3302,2021-09-14,Sep-21,RIVAAN LLC,J0041,J0041-SET-M,M,1,883.75,840
3303,2021-09-14,Sep-21,RIVAAN LLC,J0041,J0041-SET-L,L,1,883.75,840
3304,2021-09-14,Sep-21,RIVAAN LLC,J0041,J0041-SET-XL,XL,1,883.75,840
3305,2021-09-14,Sep-21,RIVAAN LLC,J0041,J0041-SET-XXL,XXL,1,883.75,840
3306,2021-09-14,Sep-21,RIVAAN LLC,J0041,J0041-SET-XXXL,XXXL,1,883.75,840
3307,2021-09-14,Sep-21,RIVAAN LLC,SET058,SET058-KR-NP-S,S,1,943.75,897
3308,2021-09-14,Sep-21,RIVAAN LLC,SET058,SET058-KR-NP-M,M,1,943.75,897
3309,2021-09-14,Sep-21,RIVAAN LLC,SET058,SET058-KR-NP-L,L,1,943.75,897
3310,2021-09-14,Sep-21,RIVAAN LLC,SET058,SET058-KR-NP-XL,XL,1,943.75,897
3311,2021-09-14,Sep-21,RIVAAN LLC,SET058,SET058-KR-NP-XXL,XXL,1,943.75,897
3312,2021-09-14,Sep-21,RIVAAN LLC,SET058,SET058-KR-NP-XXXL,XXXL,1,943.75,897
3313,2021-09-14,Sep-21,RIVAAN LLC,SET188,SET188-KR-NP-S,S,1,943.75,897
3314,2021-09-14,Sep-21,RIVAAN LLC,SET188,SET188-KR-NP-M,M,1,943.75,897
3315,2021-09-14,Sep-21,RIVAAN LLC,SET188,SET188-KR-NP-L,L,1,943.75,897
3316,2021-09-14,Sep-21,RIVAAN LLC,SET188,SET188-KR-NP-XL,XL,1,943.75,897
3317,2021-09-14,Sep-21,RIVAAN LLC,SET188,SET188-KR-NP-XXL,XXL,1,943.75,897
3318,2021-09-14,Sep-21,RIVAAN LLC,SET188,SET188-KR-NP-XXXL,XXXL,1,943.75,897
3319,2021-09-14,Sep-21,RIVAAN LLC,SET073,SET073-KR-SHA-S,S,2,920,1748
3320,2021-09-14,Sep-21,RIVAAN LLC,SET073,SET073-KR-SHA-M,M,1,920,874
3321,2021-09-14,Sep-21,RIVAAN LLC,SET073,SET073-KR-SHA-L,L,1,920,874
3322,2021-09-14,Sep-21,RIVAAN LLC,SET073,SET073-KR-SHA-XL,XL,2,920,1748
3323,2021-09-14,Sep-21,RIVAAN LLC,SET073,SET073-KR-SHA-XXL,XXL,1,920,874
3324,2021-09-14,Sep-21,RIVAAN LLC,SET073,SET073-KR-SHA-XXXL,XXXL,2,920,1748
3325,2021-09-14,Sep-21,RIVAAN LLC,SET229,SET229-KR-PP-M,M,1,993.75,944
3326,2021-09-14,Sep-21,RIVAAN LLC,SET229,SET229-KR-PP-XXXL,XXXL,1,993.75,944
3327,2021-09-14,Sep-21,RIVAAN LLC,SET245,SET245-KR-NP-S,S,1,1181.25,1122
3328,2021-09-14,Sep-21,RIVAAN LLC,SET245,SET245-KR-NP-M,M,1,1181.25,1122
3329,2021-09-14,Sep-21,RIVAAN LLC,SET245,SET245-KR-NP-L,L,1,1181.25,1122
